source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
stock,2026-04-25,688041,海光信息,HOLD,0,,,,,0,5.0,国产CPU/GPU,semicon,core,★★★,,,,红柱扩张; RSI超买88; 放量2.1x,285.0,289.0,,,,0.014035,,,,0.052702,-0.048912,,,,,,,,,False,pending
stock,2026-04-25,688981,中芯国际,HOLD,0,,,,,0,5.0,半导体代工,semicon,core,★★★,,,,红柱扩张; RSI超买85; 放量2.2x,110.96,114.0,,,,0.027397,,,,0.060202,-0.010634,,,,,,,,,False,pending
stock,2026-04-25,002463,沪电股份,HOLD,0,,,,,0,5.0,高多层PCB,pcb,core,★★★,,,,多头排列; RSI超买80,102.38,101.88,,,,-0.004884,,,,0.028814,-0.032526,,,,,,,,,False,pending
stock,2026-04-25,000568,泸州老窖,HOLD,0,,,,,0,-0.51,高端白酒,food_bev,candidate,★★☆,,,,跌破60线; 红柱扩张; 放量1.5x,102.63,100.2,,,,-0.023677,,,,0.003605,-0.027575,,,,,,,,,True,pending
stock,2026-04-25,603986,兆易创新,HOLD,-1,,,,,0,5.0,存储芯片,semicon,candidate,★★☆,,,,RSI偏高72,297.7,307.5,,,,0.032919,,,,0.072657,-0.002351,,,,,,,,,False,pending
stock,2026-04-25,603259,药明康德,HOLD,-1,,,,,0,-1.83,CXO,pharma,watch,★☆☆,,,,跌破20线,100.08,110.57,,,,0.104816,,,,0.144085,0.079337,,,,,,,,,False,pending
stock,2026-04-25,002475,立讯精密,HOLD,-1,,,,,0,5.0,消费电子精密制造,consumer_elec,core,★★★,,,,站20/60线; RSI超买86,66.0,69.88,,,,0.058788,,,,0.09697,0.007576,,,,,,,,,False,pending
stock,2026-04-25,000333,美的集团,HOLD,-1,,,,,0,3.1,家电/工业机器人,consumer,core,★★★,,,,RSI偏高75,79.66,80.45,,,,0.009917,,,,0.028622,-0.006026,,,,,,,,,False,pending
stock,2026-04-25,300760,迈瑞医疗,HOLD,-1,,,,,0,-0.04,医疗器械,pharma,candidate,★★☆,,,,跌破60线; 红柱扩张,161.0,161.11,,,,0.000683,,,,0.049752,-0.021118,,,,,,,,,True,pending
stock,2026-04-25,603288,海天味业,HOLD,-1,,,,,0,-2.15,调味品,food_bev,watch,★☆☆,,,,跌破20线; RSI偏低31; 缩量0.6x,39.92,39.26,,,,-0.016533,,,,0.016784,-0.028056,,,,,,,,,True,pending
stock,2026-04-26,600031,三一重工,SELL_STOP,-4,,,,,0,-2.56,工程机械,machinery,watch,★★☆,,,,跌破60线; MACD死叉,19.52,20.14,,,,0.031762,,,,0.050205,-0.001537,,,,,,,,,True,pending
